image_path,label_path,true_distance_m,relative_depth,bbox_width_px,bbox_height_px,bbox_width_norm,bbox_height_norm,bbox_area_ratio,bbox_aspect_ratio,bbox_center_x_norm,bbox_center_y_norm,weather,time_of_day
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00589_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00589_depth_30_clear_sky_10AM.txt,30.0,1.38041615,68,65,0.02478134,0.0408805,0.00101307,1.04615385,0.51858601,0.37704403,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00590_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00590_depth_30_clear_sky_10AM.txt,30.0,0.43502617,69,20,0.02514577,0.01257862,0.0003163,3.45,0.33946793,0.51698113,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00591_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00591_depth_30_clear_sky_10AM.txt,30.0,3.00234413,67,64,0.02441691,0.04025157,0.00098282,1.046875,0.53152332,0.50377358,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00592_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00592_depth_30_clear_sky_10AM.txt,30.0,2.24842954,76,45,0.02769679,0.02830189,0.00078387,1.68888889,0.73104956,0.53490566,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00593_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00593_depth_30_clear_sky_10AM.txt,30.0,1.26416087,77,30,0.02806122,0.01886792,0.00052946,2.56666667,0.31359329,0.66855346,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00594_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00594_depth_30_clear_sky_10AM.txt,30.0,2.27144909,74,44,0.02696793,0.02767296,0.00074628,1.68181818,0.36552478,0.54402516,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00595_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00595_depth_30_clear_sky_10AM.txt,30.0,3.23260522,81,55,0.02951895,0.03459119,0.0010211,1.47272727,0.33946793,0.80157233,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00596_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00596_depth_30_clear_sky_10AM.txt,30.0,5.62019396,79,65,0.02879009,0.0408805,0.00117695,1.21538462,0.65798105,0.67515723,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00597_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00597_depth_30_clear_sky_10AM.txt,30.0,3.77733088,50,55,0.01822157,0.03459119,0.00063031,0.90909091,0.45444606,0.51163522,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00598_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00598_depth_30_clear_sky_10AM.txt,30.0,0.13320516,81,17,0.02951895,0.01069182,0.00031561,4.76470588,0.22029883,0.4745283,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00599_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00599_depth_30_clear_sky_10AM.txt,30.0,1.94941497,59,48,0.02150146,0.03018868,0.0006491,1.22916667,0.5683309,0.38553459,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00600_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00600_depth_30_clear_sky_10AM.txt,30.0,1.87271607,79,33,0.02879009,0.02075472,0.00059753,2.39393939,0.66308309,0.75628931,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00601_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00601_depth_30_clear_sky_10AM.txt,30.0,1.36325932,68,63,0.02478134,0.03962264,0.0009819,1.07936508,0.41290087,0.27830189,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00602_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00602_depth_30_clear_sky_10AM.txt,30.0,2.54621267,72,43,0.02623907,0.02704403,0.00070961,1.6744186,0.41362974,0.75691824,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00603_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00603_depth_30_clear_sky_10AM.txt,30.0,0.19388683,70,17,0.0255102,0.01069182,0.00027275,4.11764706,0.44241983,0.53679245,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00604_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00604_depth_30_clear_sky_10AM.txt,30.0,1.08094275,89,45,0.0324344,0.02830189,0.00091795,1.97777778,0.2523688,0.29150943,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00605_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00605_depth_30_clear_sky_10AM.txt,30.0,0.27201107,92,22,0.0335277,0.01383648,0.00046391,4.18181818,0.74672012,0.23207547,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00606_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00606_depth_30_clear_sky_10AM.txt,30.0,2.27881074,83,34,0.03024781,0.02138365,0.00064681,2.44117647,0.72029883,0.70314465,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00607_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00607_depth_30_clear_sky_10AM.txt,30.0,1.67481923,63,51,0.02295918,0.03207547,0.00073643,1.23529412,0.66308309,0.3581761,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00608_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00608_depth_30_clear_sky_10AM.txt,30.0,2.41439557,63,67,0.02295918,0.04213836,0.00096746,0.94029851,0.54464286,0.59779874,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00609_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00609_depth_30_clear_sky_10AM.txt,30.0,0.72332102,99,27,0.03607872,0.01698113,0.00061266,3.66666667,0.20645044,0.7663522,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00610_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00610_depth_30_clear_sky_10AM.txt,30.0,1.27946651,69,34,0.02514577,0.02138365,0.00053771,2.02941176,0.70426385,0.53773585,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00611_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00611_depth_30_clear_sky_10AM.txt,30.0,1.2629025,63,60,0.02295918,0.03773585,0.00086638,1.05,0.41599854,0.27798742,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00612_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00612_depth_30_clear_sky_10AM.txt,30.0,1.19522893,72,23,0.02623907,0.01446541,0.00037956,3.13043478,0.56924198,0.7091195,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00613_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00613_depth_30_clear_sky_10AM.txt,30.0,4.03670883,79,76,0.02879009,0.04779874,0.00137613,1.03947368,0.36169825,0.80943396,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00614_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00614_depth_30_clear_sky_10AM.txt,30.0,3.62397528,70,67,0.0255102,0.04213836,0.00107496,1.04477612,0.53644315,0.56006289,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00615_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00615_depth_30_clear_sky_10AM.txt,30.0,4.12409115,71,66,0.02587464,0.04150943,0.00107404,1.07575758,0.3391035,0.8081761,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00616_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00616_depth_30_clear_sky_10AM.txt,30.0,1.89643729,56,53,0.02040816,0.03333333,0.00068027,1.05660377,0.66727405,0.38081761,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00617_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00617_depth_30_clear_sky_10AM.txt,30.0,4.43890667,56,51,0.02040816,0.03207547,0.0006546,1.09803922,0.45918367,0.51289308,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00618_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00618_depth_30_clear_sky_10AM.txt,30.0,0.75540251,68,28,0.02478134,0.01761006,0.0004364,2.42857143,0.52879009,0.34968553,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00619_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00619_depth_30_clear_sky_10AM.txt,30.0,3.80574703,72,60,0.02623907,0.03773585,0.00099015,1.2,0.62827988,0.44465409,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00620_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00620_depth_30_clear_sky_10AM.txt,30.0,2.82351255,76,61,0.02769679,0.03836478,0.00106258,1.24590164,0.34584548,0.3091195,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00621_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00621_depth_30_clear_sky_10AM.txt,30.0,0.34326941,65,23,0.02368805,0.01446541,0.00034266,2.82608696,0.61024052,0.63867925,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00622_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00622_depth_30_clear_sky_10AM.txt,30.0,1.54135895,76,32,0.02769679,0.02012579,0.00055742,2.375,0.59657434,0.79245283,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00623_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00623_depth_30_clear_sky_10AM.txt,30.0,3.19303203,53,58,0.01931487,0.03647799,0.00070457,0.9137931,0.5103863,0.70314465,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00624_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00624_depth_30_clear_sky_10AM.txt,30.0,0.25882834,56,14,0.02040816,0.00880503,0.00017969,4.0,0.42419825,0.47672956,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00625_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00625_depth_30_clear_sky_10AM.txt,30.0,2.36349416,59,39,0.02150146,0.0245283,0.00052739,1.51282051,0.41417638,0.47012579,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00626_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00626_depth_30_clear_sky_10AM.txt,30.0,2.39573479,69,47,0.02514577,0.02955975,0.0007433,1.46808511,0.39850583,0.34119497,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00627_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00627_depth_30_clear_sky_10AM.txt,30.0,2.21316385,58,37,0.02113703,0.02327044,0.00049187,1.56756757,0.54555394,0.58081761,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00628_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00628_depth_30_clear_sky_10AM.txt,30.0,3.32629395,72,69,0.02623907,0.04339623,0.00113868,1.04347826,0.38702624,0.66886792,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00629_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00629_depth_30_clear_sky_10AM.txt,30.0,2.40769625,66,45,0.02405248,0.02830189,0.00068073,1.46666667,0.72157434,0.75062893,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00630_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00630_depth_30_clear_sky_10AM.txt,30.0,4.28896666,59,59,0.02150146,0.03710692,0.00079785,1.0,0.31505102,0.68836478,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00631_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00631_depth_30_clear_sky_10AM.txt,30.0,1.81878996,46,54,0.01676385,0.03396226,0.00056934,0.85185185,0.50437318,0.45660377,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00632_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00632_depth_30_clear_sky_10AM.txt,30.0,2.24298,57,24,0.02077259,0.01509434,0.00031355,2.375,0.57015306,0.62138365,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00633_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00633_depth_30_clear_sky_10AM.txt,30.0,4.64329147,70,51,0.0255102,0.03207547,0.00081825,1.37254902,0.44606414,0.74811321,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00634_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00634_depth_30_clear_sky_10AM.txt,30.0,1.00725651,74,25,0.02696793,0.01572327,0.00042402,2.96,0.61479592,0.82861635,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00635_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00635_depth_30_clear_sky_10AM.txt,30.0,1.96522593,70,68,0.0255102,0.0427673,0.001091,1.02941176,0.40488338,0.51257862,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00636_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00636_depth_30_clear_sky_10AM.txt,30.0,3.69093037,64,58,0.02332362,0.03647799,0.0008508,1.10344828,0.39249271,0.37861635,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00637_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00637_depth_30_clear_sky_10AM.txt,30.0,4.27959585,58,49,0.02113703,0.03081761,0.00065139,1.18367347,0.5058309,0.70157233,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00638_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00638_depth_30_clear_sky_10AM.txt,30.0,3.30572176,67,60,0.02441691,0.03773585,0.00092139,1.11666667,0.36862245,0.55471698,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00639_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00639_depth_30_clear_sky_10AM.txt,30.0,0.72128332,74,28,0.02696793,0.01761006,0.00047491,2.64285714,0.39504373,0.6163522,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00640_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00640_depth_30_clear_sky_10AM.txt,30.0,3.07023263,64,62,0.02332362,0.03899371,0.00090947,1.03225806,0.68294461,0.66037736,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00641_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00641_depth_30_clear_sky_10AM.txt,30.0,0.39525846,67,15,0.02441691,0.00943396,0.00023035,4.46666667,0.50856414,0.4827044,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00642_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00642_depth_30_clear_sky_10AM.txt,30.0,4.53367233,51,51,0.01858601,0.03207547,0.00059615,1.0,0.53443878,0.71163522,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00643_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00643_depth_30_clear_sky_10AM.txt,30.0,1.73950028,71,60,0.02587464,0.03773585,0.0009764,1.18333333,0.35440962,0.51698113,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00644_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00644_depth_30_clear_sky_10AM.txt,30.0,2.96201921,78,47,0.02842566,0.02955975,0.00084026,1.65957447,0.30138484,0.75377358,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00645_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00645_depth_30_clear_sky_10AM.txt,30.0,2.41686845,50,38,0.01822157,0.02389937,0.00043548,1.31578947,0.52696793,0.60754717,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00646_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00646_depth_30_clear_sky_10AM.txt,30.0,3.04156685,82,51,0.02988338,0.03207547,0.00095852,1.60784314,0.71829446,0.61918239,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00647_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00647_depth_30_clear_sky_10AM.txt,30.0,2.43141127,81,41,0.02951895,0.02578616,0.00076118,1.97560976,0.68640671,0.63176101,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00648_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00648_depth_30_clear_sky_10AM.txt,30.0,2.46838474,76,47,0.02769679,0.02955975,0.00081871,1.61702128,0.38155977,0.65503145,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00649_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00649_depth_30_clear_sky_10AM.txt,30.0,1.43613613,76,27,0.02769679,0.01698113,0.00047032,2.81481481,0.61880466,0.66698113,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00650_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00650_depth_30_clear_sky_10AM.txt,30.0,2.40259242,55,45,0.02004373,0.02830189,0.00056728,1.22222222,0.32817055,0.55314465,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00651_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00651_depth_30_clear_sky_10AM.txt,30.0,0.34233147,60,20,0.02186589,0.01257862,0.00027504,3.0,0.49599125,0.32138365,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00652_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00652_depth_30_clear_sky_10AM.txt,30.0,2.1445365,65,48,0.02368805,0.03018868,0.00071511,1.35416667,0.29828717,0.82201258,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00653_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00653_depth_30_clear_sky_10AM.txt,30.0,3.32695627,62,56,0.02259475,0.03522013,0.00079579,1.10714286,0.52040816,0.62893082,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00654_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00654_depth_30_clear_sky_10AM.txt,30.0,3.78499413,64,58,0.02332362,0.03647799,0.0008508,1.10344828,0.428207,0.65974843,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00655_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00655_depth_30_clear_sky_10AM.txt,30.0,0.98334986,66,20,0.02405248,0.01257862,0.00030255,3.3,0.44023324,0.3408805,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00656_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00656_depth_30_clear_sky_10AM.txt,30.0,0.99454355,70,34,0.0255102,0.02138365,0.0005455,2.05882353,0.66071429,0.27358491,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00657_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00657_depth_30_clear_sky_10AM.txt,30.0,4.05891323,81,53,0.02951895,0.03333333,0.00098397,1.52830189,0.26220845,0.75,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00658_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00658_depth_30_clear_sky_10AM.txt,30.0,3.38228321,72,64,0.02623907,0.04025157,0.00105616,1.125,0.31924198,0.41949686,clear_sky,10AM
