source_group_id,image_path,label_path,true_distance_m,weather,time_of_day,exact_row_present,aggregated_row_present,distance_range,aggregated_distance_match
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00156_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00156_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00156_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00157_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00157_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00157_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00158_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00158_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00158_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00159_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00159_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00159_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00160_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00160_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00160_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00161_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00161_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00161_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00162_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00162_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00162_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00163_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00163_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00163_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00164_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00164_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00164_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00165_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00165_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00165_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00166_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00166_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00166_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00167_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00167_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00167_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00168_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00168_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00168_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00169_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00169_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00169_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00170_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00170_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00170_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00171_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00171_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00171_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00172_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00172_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00172_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00173_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00173_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00173_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00174_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00174_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00174_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00175_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00175_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00175_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00176_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00176_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00176_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00177_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00177_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00177_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00178_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00178_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00178_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00179_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00179_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00179_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00180_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00180_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00180_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00181_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00181_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00181_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00182_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00182_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00182_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00183_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00183_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00183_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00184_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00184_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00184_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00185_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00185_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00185_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00186_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00186_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00186_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00187_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00187_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00187_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00188_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00188_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00188_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00189_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00189_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00189_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00190_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00190_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00190_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00191_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00191_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00191_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00192_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00192_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00192_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00193_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00193_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00193_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00194_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00194_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00194_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00195_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00195_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00195_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00196_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00196_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00196_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00197_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00197_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00197_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00198_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00198_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00198_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00199_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00199_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00199_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00200_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00200_depth_20_clear_sky_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\8PM\HighresScreenshot00200_depth_20_clear_sky_8PM.txt,20.0,clear_sky,8PM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00201_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00201_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00201_depth_20_light_rain_10AM.txt,20.0,light_rain,10AM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00202_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00202_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00202_depth_20_light_rain_10AM.txt,20.0,light_rain,10AM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00203_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00203_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00203_depth_20_light_rain_10AM.txt,20.0,light_rain,10AM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00204_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00204_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00204_depth_20_light_rain_10AM.txt,20.0,light_rain,10AM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00205_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00205_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00205_depth_20_light_rain_10AM.txt,20.0,light_rain,10AM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00206_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00206_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00206_depth_20_light_rain_10AM.txt,20.0,light_rain,10AM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00207_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00207_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00207_depth_20_light_rain_10AM.txt,20.0,light_rain,10AM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00208_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00208_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00208_depth_20_light_rain_10AM.txt,20.0,light_rain,10AM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00209_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00209_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00209_depth_20_light_rain_10AM.txt,20.0,light_rain,10AM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00210_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00210_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00210_depth_20_light_rain_10AM.txt,20.0,light_rain,10AM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00211_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00211_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00211_depth_20_light_rain_10AM.txt,20.0,light_rain,10AM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00212_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00212_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00212_depth_20_light_rain_10AM.txt,20.0,light_rain,10AM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00213_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00213_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00213_depth_20_light_rain_10AM.txt,20.0,light_rain,10AM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00214_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00214_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00214_depth_20_light_rain_10AM.txt,20.0,light_rain,10AM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00215_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00215_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00215_depth_20_light_rain_10AM.txt,20.0,light_rain,10AM,1,1,near,1
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00216_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00216_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00216_depth_20_light_rain_10AM.txt,20.0,light_rain,10AM,1,1,near,1
