image_path,label_path,true_distance_m,relative_depth,bbox_width_px,bbox_height_px,bbox_width_norm,bbox_height_norm,bbox_area_ratio,bbox_aspect_ratio,bbox_center_x_norm,bbox_center_y_norm,weather,time_of_day
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00410_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00410_depth_30_clear_sky_10AM.txt,30.0,2.70415998,68,44,0.02478134,0.02767296,0.00068577,1.54545455,0.27769679,0.4245283,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00411_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00411_depth_30_clear_sky_10AM.txt,30.0,1.52176964,63,60,0.02295918,0.03773585,0.00086638,1.05,0.46920554,0.70628931,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00412_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00412_depth_30_clear_sky_10AM.txt,30.0,7.1378231,66,18,0.02405248,0.01132075,0.00027229,3.66666667,0.39613703,0.47484277,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00413_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00413_depth_30_clear_sky_10AM.txt,30.0,3.63986278,55,47,0.02004373,0.02955975,0.00059249,1.17021277,0.44733965,0.27767296,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00414_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00414_depth_30_clear_sky_10AM.txt,30.0,0.87064356,74,67,0.02696793,0.04213836,0.00113638,1.10447761,0.6377551,0.79779874,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00415_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00415_depth_30_clear_sky_10AM.txt,30.0,2.47748995,61,65,0.02223032,0.0408805,0.00090879,0.93846154,0.38319971,0.29779874,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00416_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00416_depth_30_clear_sky_10AM.txt,30.0,1.57953787,61,46,0.02223032,0.02893082,0.00064314,1.32608696,0.59930758,0.52893082,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00417_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00417_depth_30_clear_sky_10AM.txt,30.0,6.32384491,71,14,0.02587464,0.00880503,0.00022783,5.07142857,0.38028426,0.40251572,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00418_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00418_depth_30_clear_sky_10AM.txt,30.0,6.62016487,61,48,0.02223032,0.03018868,0.0006711,1.27083333,0.61935131,0.33459119,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00419_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00419_depth_30_clear_sky_10AM.txt,30.0,3.06005239,61,67,0.02223032,0.04213836,0.00093675,0.91044776,0.51439504,0.65691824,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00420_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00420_depth_30_clear_sky_10AM.txt,30.0,1.31803048,76,76,0.02769679,0.04779874,0.00132387,1.0,0.36661808,0.86226415,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00421_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00421_depth_30_clear_sky_10AM.txt,30.0,6.35742521,59,39,0.02150146,0.0245283,0.00052739,1.51282051,0.45389942,0.81163522,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00422_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00422_depth_30_clear_sky_10AM.txt,30.0,1.98417008,57,47,0.02077259,0.02955975,0.00061403,1.21276596,0.4513484,0.73742138,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00423_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00423_depth_30_clear_sky_10AM.txt,30.0,1.06820202,77,40,0.02806122,0.02515723,0.00070594,1.925,0.68786443,0.58238994,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00424_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00424_depth_30_clear_sky_10AM.txt,30.0,13.15648079,56,19,0.02040816,0.01194969,0.00024387,2.94736842,0.39322157,0.65251572,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00425_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00425_depth_30_clear_sky_10AM.txt,30.0,2.27352333,73,30,0.0266035,0.01886792,0.00050195,2.43333333,0.4375,0.80062893,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00426_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00426_depth_30_clear_sky_10AM.txt,30.0,1.51771307,71,52,0.02587464,0.0327044,0.00084621,1.36538462,0.38356414,0.45408805,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00427_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00427_depth_30_clear_sky_10AM.txt,30.0,0.77651882,58,53,0.02113703,0.03333333,0.00070457,1.09433962,0.51311953,0.70345912,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00428_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00428_depth_30_clear_sky_10AM.txt,30.0,1.60224187,83,60,0.03024781,0.03773585,0.00114143,1.38333333,0.31067784,0.76415094,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00429_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00429_depth_30_clear_sky_10AM.txt,30.0,1.95082235,75,54,0.02733236,0.03396226,0.00092827,1.38888889,0.54354956,0.80566038,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00430_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00430_depth_30_clear_sky_10AM.txt,30.0,16.15282249,57,24,0.02077259,0.01509434,0.00031355,2.375,0.60112974,0.53144654,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00431_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00431_depth_30_clear_sky_10AM.txt,30.0,5.5023489,68,62,0.02478134,0.03899371,0.00096632,1.09677419,0.42237609,0.29119497,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00432_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00432_depth_30_clear_sky_10AM.txt,30.0,5.86007357,63,27,0.02295918,0.01698113,0.00038987,2.33333333,0.56140671,0.22169811,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00433_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00433_depth_30_clear_sky_10AM.txt,30.0,2.47217607,67,45,0.02441691,0.02830189,0.00069104,1.48888889,0.7279519,0.6009434,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00434_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00434_depth_30_clear_sky_10AM.txt,30.0,2.66311979,77,66,0.02806122,0.04150943,0.00116481,1.16666667,0.35732507,0.83396226,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00435_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00435_depth_30_clear_sky_10AM.txt,30.0,2.53264141,69,33,0.02514577,0.02075472,0.00052189,2.09090909,0.70973032,0.64685535,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00436_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00436_depth_30_clear_sky_10AM.txt,30.0,2.56780481,53,37,0.01931487,0.02327044,0.00044947,1.43243243,0.40980321,0.37830189,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00437_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00437_depth_30_clear_sky_10AM.txt,30.0,6.26073456,61,66,0.02223032,0.04150943,0.00092277,0.92424242,0.57416181,0.3,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00438_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00438_depth_30_clear_sky_10AM.txt,30.0,2.55502558,70,41,0.0255102,0.02578616,0.00065781,1.70731707,0.42419825,0.5745283,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00439_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00439_depth_30_clear_sky_10AM.txt,30.0,2.94766283,66,62,0.02405248,0.03899371,0.0009379,1.06451613,0.46173469,0.53207547,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00440_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00440_depth_30_clear_sky_10AM.txt,30.0,1.49811947,71,54,0.02587464,0.03396226,0.00087876,1.31481481,0.51694606,0.75345912,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00441_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00441_depth_30_clear_sky_10AM.txt,30.0,3.42780495,64,57,0.02332362,0.03584906,0.00083613,1.12280702,0.41618076,0.42044025,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00442_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00442_depth_30_clear_sky_10AM.txt,30.0,2.77218103,81,46,0.02951895,0.02893082,0.00085401,1.76086957,0.68786443,0.43459119,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00443_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00443_depth_30_clear_sky_10AM.txt,30.0,9.04158306,72,31,0.02623907,0.01949686,0.00051158,2.32258065,0.28425656,0.68018868,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00444_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00444_depth_30_clear_sky_10AM.txt,30.0,1.93244278,78,56,0.02842566,0.03522013,0.00100116,1.39285714,0.38811953,0.83647799,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00445_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00445_depth_30_clear_sky_10AM.txt,30.0,4.5600071,62,34,0.02259475,0.02138365,0.00048316,1.82352941,0.74125364,0.39496855,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00446_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00446_depth_30_clear_sky_10AM.txt,30.0,3.8245101,55,43,0.02004373,0.02704403,0.00054206,1.27906977,0.55594023,0.4990566,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00447_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00447_depth_30_clear_sky_10AM.txt,30.0,1.70656312,70,40,0.0255102,0.02515723,0.00064177,1.75,0.45663265,0.77232704,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00448_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00448_depth_30_clear_sky_10AM.txt,30.0,2.31802487,92,32,0.0335277,0.02012579,0.00067477,2.875,0.77514577,0.76855346,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00449_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00449_depth_30_clear_sky_10AM.txt,30.0,2.13368249,54,41,0.0196793,0.02578616,0.00050745,1.31707317,0.58819242,0.80471698,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00450_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00450_depth_30_clear_sky_10AM.txt,30.0,3.70482492,72,56,0.02623907,0.03522013,0.00092414,1.28571429,0.57470845,0.38113208,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00451_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00451_depth_30_clear_sky_10AM.txt,30.0,1.13481379,69,52,0.02514577,0.0327044,0.00082238,1.32692308,0.64959913,0.80188679,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00452_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00452_depth_30_clear_sky_10AM.txt,30.0,12.99465561,64,25,0.02332362,0.01572327,0.00036672,2.56,0.63848397,0.73427673,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00453_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00453_depth_30_clear_sky_10AM.txt,30.0,0.73819828,77,77,0.02806122,0.04842767,0.00135894,1.0,0.40470117,0.8254717,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00454_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00454_depth_30_clear_sky_10AM.txt,30.0,5.59250069,72,34,0.02623907,0.02138365,0.00056109,2.11764706,0.4201895,0.57924528,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00455_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00455_depth_30_clear_sky_10AM.txt,30.0,5.06189919,74,29,0.02696793,0.01823899,0.00049187,2.55172414,0.41946064,0.31603774,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00456_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00456_depth_30_clear_sky_10AM.txt,30.0,2.77594328,62,25,0.02259475,0.01572327,0.00035526,2.48,0.73578717,0.78333333,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00457_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00457_depth_30_clear_sky_10AM.txt,30.0,4.21673679,73,73,0.0266035,0.04591195,0.00122142,1.0,0.55083819,0.78773585,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00458_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00458_depth_30_clear_sky_10AM.txt,30.0,2.66879058,66,33,0.02405248,0.02075472,0.0004992,2.0,0.47776968,0.43616352,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00459_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00459_depth_30_clear_sky_10AM.txt,30.0,3.13333106,77,44,0.02806122,0.02767296,0.00077654,1.75,0.3391035,0.82264151,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00460_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00460_depth_30_clear_sky_10AM.txt,30.0,4.66073179,75,33,0.02733236,0.02075472,0.00056728,2.27272727,0.30958455,0.28962264,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00461_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00461_depth_30_clear_sky_10AM.txt,30.0,1.63673103,56,45,0.02040816,0.02830189,0.00057759,1.24444444,0.52441691,0.60408805,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00462_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00462_depth_30_clear_sky_10AM.txt,30.0,2.93057394,78,64,0.02842566,0.04025157,0.00114418,1.21875,0.62900875,0.26792453,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00463_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00463_depth_30_clear_sky_10AM.txt,30.0,3.95144701,66,45,0.02405248,0.02830189,0.00068073,1.46666667,0.46720117,0.62924528,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00464_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00464_depth_30_clear_sky_10AM.txt,30.0,1.67388248,51,54,0.01858601,0.03396226,0.00063122,0.94444444,0.6018586,0.37484277,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00465_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00465_depth_30_clear_sky_10AM.txt,30.0,2.86763024,68,54,0.02478134,0.03396226,0.00084163,1.25925926,0.52806122,0.3918239,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00466_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00466_depth_30_clear_sky_10AM.txt,30.0,1.48525143,60,61,0.02186589,0.03836478,0.00083888,0.98360656,0.48651603,0.65880503,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00467_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00467_depth_30_clear_sky_10AM.txt,30.0,5.54718733,65,63,0.02368805,0.03962264,0.00093858,1.03174603,0.50601312,0.47578616,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00468_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00468_depth_30_clear_sky_10AM.txt,30.0,4.10602951,56,31,0.02040816,0.01949686,0.0003979,1.80645161,0.54992711,0.33679245,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00469_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00469_depth_30_clear_sky_10AM.txt,30.0,3.6845963,60,26,0.02186589,0.0163522,0.00035756,2.30769231,0.43768222,0.46792453,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00470_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00470_depth_30_clear_sky_10AM.txt,30.0,2.11400056,82,48,0.02988338,0.03018868,0.00090214,1.70833333,0.75036443,0.46100629,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00471_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00471_depth_30_clear_sky_10AM.txt,30.0,3.14983678,84,43,0.03061224,0.02704403,0.00082788,1.95348837,0.75,0.63930818,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00472_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00472_depth_30_clear_sky_10AM.txt,30.0,7.05691242,77,52,0.02806122,0.0327044,0.00091773,1.48076923,0.30338921,0.85786164,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00473_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00473_depth_30_clear_sky_10AM.txt,30.0,2.58510137,64,48,0.02332362,0.03018868,0.00070411,1.33333333,0.50765306,0.64150943,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00474_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00474_depth_30_clear_sky_10AM.txt,30.0,2.81641316,48,34,0.01749271,0.02138365,0.00037406,1.41176471,0.53170554,0.35471698,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00475_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00475_depth_30_clear_sky_10AM.txt,30.0,1.22372079,66,54,0.02405248,0.03396226,0.00081688,1.22222222,0.44497085,0.73522013,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00476_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00476_depth_30_clear_sky_10AM.txt,30.0,1.05772376,59,51,0.02150146,0.03207547,0.00068967,1.15686275,0.65470117,0.58396226,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00477_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00477_depth_30_clear_sky_10AM.txt,30.0,7.56810141,95,20,0.03462099,0.01257862,0.00043548,4.75,0.76439504,0.76603774,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00478_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00478_depth_30_clear_sky_10AM.txt,30.0,4.10624313,72,16,0.02623907,0.01006289,0.00026404,4.5,0.32908163,0.81509434,clear_sky,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00479_depth_30_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\clear_sky\10AM\HighresScreenshot00479_depth_30_clear_sky_10AM.txt,30.0,2.10422611,63,41,0.02295918,0.02578616,0.00059203,1.53658537,0.39486152,0.53427673,clear_sky,10AM
